qname	qlen	start1	end1	strand	tname	tlen	start2	end2	n_match	length	mapq	identity
1	30427671	27860473	27860593	-	1	30427671	11287166	11287258	52	120	0	43.333333333333336
1	30427671	16596338	16596575	-	1	30427671	13057723	13057984	62	290	0	21.379310344827587
1	30427671	5965667	5966136	-	1	30427671	17710057	17710583	57	526	0	10.836501901140684
1	30427671	14248218	14248264	-	1	30427671	14488435	14488481	46	46	0	100.0
1	30427671	15436513	15436660	-	1	30427671	15398102	15398251	47	149	0	31.543624161073826
1	30427671	26306963	26307412	-	1	30427671	23125230	23125689	49	459	0	10.675381263616558
1	30427671	14929164	14929586	-	1	30427671	14681636	14682007	56	422	0	13.270142180094787
1	30427671	13652503	13652645	+	1	30427671	14411648	14411778	49	142	0	34.50704225352113
1	30427671	14498730	14498776	-	1	30427671	15445308	15445354	46	46	0	100.0
1	30427671	15436513	15436660	-	1	30427671	15300020	15300169	47	149	0	31.543624161073826
1	30427671	18599980	18600167	+	1	30427671	6236837	6236974	57	189	0	30.158730158730158
1	30427671	13166714	13166901	+	1	30427671	11286949	11287220	78	271	0	28.782287822878228
1	30427671	14713711	14713757	+	1	30427671	14930420	14930466	46	46	0	100.0
1	30427671	4111621	4111745	-	1	30427671	16361986	16362120	49	134	0	36.56716417910448
1	30427671	12328989	12329071	+	1	30427671	30251486	30251568	49	82	0	59.756097560975604
1	30427671	15180447	15185985	+	1	30427671	14084035	14089518	57	5538	0	1.029252437703142
1	30427671	9689911	9690959	+	1	30427671	11050046	11051153	57	1107	0	5.149051490514905
1	30427671	16361986	16362120	-	1	30427671	4111621	4111745	49	134	0	36.56716417910448
1	30427671	15634961	15635861	+	1	30427671	9236026	9236981	57	955	0	5.968586387434556
1	30427671	15207313	15207652	-	1	30427671	15277173	15277458	57	340	0	16.76470588235294
1	30427671	19027417	19027694	+	1	30427671	12846277	12846503	57	277	0	20.577617328519857
1	30427671	7292783	7294528	+	1	30427671	28720585	28722221	67	1745	0	3.839541547277937
1	30427671	14724384	14724430	-	1	30427671	14683964	14684010	46	46	0	100.0
1	30427671	23125233	23125689	+	1	30427671	12183507	12183987	51	480	0	10.625
1	30427671	15019147	15019468	-	1	30427671	14675628	14675950	46	322	0	14.285714285714285
1	30427671	13920741	13920793	+	1	30427671	14425559	14425611	52	52	0	100.0
1	30427671	23940257	23940600	-	1	30427671	25697319	25697777	76	482	0	15.767634854771783
1	30427671	14908873	14909121	-	1	30427671	14821044	14821235	57	248	0	22.983870967741936
1	30427671	5899681	5899751	+	1	30427671	12993521	12993591	46	70	0	65.71428571428571
1	30427671	11050046	11051153	-	1	30427671	12713785	12714833	57	1107	0	5.149051490514905
1	30427671	18766554	18766614	+	1	30427671	12993531	12993591	46	60	0	76.66666666666667
1	30427671	13894232	13894420	-	1	30427671	16685568	16685757	46	189	0	24.33862433862434
1	30427671	6948897	6948943	-	1	30427671	23802552	23802598	46	46	0	100.0
1	30427671	12500485	12500913	+	1	30427671	18270587	18271029	50	442	0	11.312217194570136
1	30427671	15137220	15137290	+	1	30427671	15345668	15345738	46	70	0	65.71428571428571
1	30427671	15300020	15300169	-	1	30427671	15436513	15436660	47	149	0	31.543624161073826
1	30427671	14687121	14688516	+	1	30427671	14885234	14886829	95	1596	0	5.952380952380952
1	30427671	12343380	12343579	-	1	30427671	12996597	12996787	49	199	0	24.623115577889447
1	30427671	17203736	17203874	+	1	30427671	24721343	24721481	46	138	0	33.33333333333333
1	30427671	15524085	15524241	-	1	30427671	14342427	14342583	46	156	0	29.48717948717949
1	30427671	15162415	15162571	+	1	30427671	15548988	15549144	46	156	0	29.48717948717949
1	30427671	23802552	23802598	-	1	30427671	6948897	6948943	46	46	0	100.0
1	30427671	5863306	5863415	+	1	30427671	21128665	21128775	46	110	0	41.81818181818181
1	30427671	20520477	20520523	+	1	30427671	4093347	4093393	46	46	0	100.0
1	30427671	14125287	14126038	-	1	30427671	14236532	14237223	59	751	0	7.8561917443408795
1	30427671	12426162	12426270	-	1	30427671	12185649	12185758	46	109	0	42.201834862385326
1	30427671	13863069	13864404	-	1	30427671	14449963	14451358	57	1395	0	4.086021505376344
1	30427671	12500485	12500913	+	1	30427671	27186874	27187319	50	445	0	11.235955056179774
1	30427671	8622851	8622984	-	1	30427671	10931260	10931376	50	133	0	37.59398496240601
1	30427671	5863388	5863489	-	1	30427671	19741562	19741664	46	102	0	45.09803921568628
1	30427671	17102270	17102484	-	1	30427671	5659107	5659266	57	215	0	26.51162790697674
1	30427671	23125230	23125689	-	1	30427671	26306963	26307412	49	459	0	10.675381263616558
1	30427671	14887243	14888234	+	1	30427671	14712406	14713237	76	991	0	7.669021190716448
1	30427671	19932887	19933032	-	1	30427671	17230298	17230442	46	145	0	31.724137931034484
1	30427671	22854842	22854906	+	1	30427671	25013091	25013155	46	64	0	71.875
1	30427671	12846277	12846503	+	1	30427671	19027417	19027694	57	277	0	20.577617328519857
1	30427671	6539281	6539333	-	1	30427671	4410324	4410376	52	52	0	100.0
1	30427671	14411648	14411778	+	1	30427671	13652503	13652645	49	142	0	34.50704225352113
1	30427671	14722985	14723332	+	1	30427671	14930033	14930439	57	406	0	14.039408866995073
1	30427671	2473234	2473303	+	1	30427671	12993521	12993591	46	70	0	65.71428571428571
1	30427671	19741562	19741664	-	1	30427671	5863388	5863489	46	102	0	45.09803921568628
1	30427671	8623092	8623443	+	1	30427671	20172383	20172644	73	380	0	19.210526315789473
1	30427671	4896518	4896674	+	1	30427671	7365766	7365923	46	157	0	29.29936305732484
1	30427671	14498730	14498776	-	1	30427671	15616315	15616361	46	46	0	100.0
1	30427671	14365995	14366125	+	1	30427671	13652503	13652645	49	142	0	34.50704225352113
1	30427671	14255839	14255916	-	1	30427671	14449245	14449322	46	77	0	59.74025974025974
1	30427671	23940327	23940600	-	1	30427671	25697505	25697837	57	332	0	17.16867469879518
1	30427671	13164721	13164788	+	1	30427671	10008065	10008132	46	67	0	68.65671641791045
1	30427671	14712406	14713237	+	1	30427671	14887243	14888234	76	991	0	7.669021190716448
1	30427671	14461270	14461320	+	1	30427671	14348724	14348774	50	50	0	100.0
1	30427671	13007594	13007657	-	1	30427671	17474220	17474283	46	63	0	73.01587301587301
1	30427671	14012888	14013355	+	1	30427671	5899283	5899700	56	467	0	11.991434689507495
1	30427671	28311700	28312318	+	1	30427671	8577189	8577750	57	619	0	9.208400646203554
1	30427671	14805274	14805522	-	1	30427671	14706504	14706695	57	248	0	22.983870967741936
1	30427671	22554811	22554875	+	1	30427671	22854842	22854906	46	64	0	71.875
1	30427671	12183507	12183987	+	1	30427671	23125233	23125689	51	480	0	10.625
1	30427671	587696	587819	+	1	30427671	11803776	11803885	50	123	0	40.65040650406504
1	30427671	29136294	29137140	+	1	30427671	23417774	23418592	57	858	0	6.643356643356643
1	30427671	14498730	14498776	-	1	30427671	14488435	14488481	46	46	0	100.0
1	30427671	18270587	18271029	+	1	30427671	12500485	12500913	50	442	0	11.312217194570136
1	30427671	15351652	15351711	+	1	30427671	15091333	15091392	46	59	0	77.96610169491525
1	30427671	15229889	15229957	+	1	30427671	15331258	15331326	46	68	0	67.64705882352942
1	30427671	15834327	15834404	+	1	30427671	15545236	15545313	58	77	0	75.32467532467533
1	30427671	22781817	22781893	+	1	30427671	11181077	11181153	46	76	0	60.526315789473685
1	30427671	14449963	14451358	-	1	30427671	13863069	13864404	57	1395	0	4.086021505376344
1	30427671	6995292	6995338	+	1	30427671	28519995	28520041	46	46	0	100.0
1	30427671	12713785	12714833	-	1	30427671	11050046	11051153	57	1107	0	5.149051490514905
1	30427671	22192010	22192549	+	1	30427671	8189964	8190556	57	592	0	9.628378378378379
1	30427671	14098128	14098192	+	1	30427671	13300888	13300954	47	66	0	71.21212121212122
1	30427671	15146606	15146665	+	1	30427671	15351652	15351711	46	59	0	77.96610169491525
1	30427671	13793807	13795097	-	1	30427671	15713453	15714782	54	1329	0	4.063205417607223
1	30427671	14498730	14498776	-	1	30427671	15821483	15821529	46	46	0	100.0
1	30427671	7365766	7365923	+	1	30427671	4896518	4896674	46	157	0	29.29936305732484
1	30427671	16396182	16396954	+	1	30427671	15586010	15586760	51	772	0	6.60621761658031
1	30427671	28891474	28891606	+	1	30427671	8622851	8622984	46	133	0	34.58646616541353
1	30427671	13646242	13646408	-	1	30427671	14499577	14499740	57	166	0	34.33734939759036
1	30427671	14930420	14930466	-	1	30427671	14750749	14750795	46	46	0	100.0
1	30427671	14929604	14929711	-	1	30427671	14827948	14828055	46	107	0	42.99065420560748
1	30427671	22854842	22854906	+	1	30427671	22554811	22554875	46	64	0	71.875
1	30427671	6743438	6743522	-	1	30427671	21744679	21744792	57	113	0	50.442477876106196
1	30427671	14930033	14930439	+	1	30427671	14722985	14723332	57	406	0	14.039408866995073
1	30427671	14498730	14498776	-	1	30427671	13920791	13920837	46	46	0	100.0
1	30427671	27186874	27187319	+	1	30427671	12500485	12500913	50	445	0	11.235955056179774
1	30427671	17474220	17474283	-	1	30427671	13007594	13007657	46	63	0	73.01587301587301
1	30427671	25697505	25697837	-	1	30427671	23940327	23940600	57	332	0	17.16867469879518
1	30427671	16685568	16685757	-	1	30427671	13894232	13894420	46	189	0	24.33862433862434
1	30427671	14383480	14383526	-	1	30427671	14498730	14498776	46	46	0	100.0
1	30427671	9236310	9236520	+	1	30427671	19944017	19944170	57	210	0	27.142857142857142
1	30427671	15398102	15398251	-	1	30427671	15436513	15436660	47	149	0	31.543624161073826
1	30427671	23417774	23418592	+	1	30427671	29136294	29137140	57	858	0	6.643356643356643
1	30427671	23940257	23940600	-	1	30427671	25697722	25698070	76	424	0	17.92452830188679
1	30427671	15143726	15143785	+	1	30427671	15351652	15351711	46	59	0	77.96610169491525
1	30427671	7725335	7725639	+	1	30427671	16737838	16738084	57	304	0	18.75
1	30427671	14498730	14498776	-	1	30427671	14383480	14383526	46	46	0	100.0
1	30427671	22854842	22854906	+	1	30427671	25010723	25010787	46	64	0	71.875
1	30427671	5899283	5899700	+	1	30427671	14012888	14013355	56	467	0	11.991434689507495
1	30427671	14671142	14671424	-	1	30427671	14718831	14719112	46	282	0	16.312056737588655
1	30427671	15207313	15207652	-	1	30427671	15375270	15375555	57	340	0	16.76470588235294
1	30427671	15524085	15524241	-	1	30427671	14385748	14385904	46	156	0	29.48717948717949
1	30427671	28519995	28520041	-	1	30427671	2939431	2939477	46	46	0	100.0
1	30427671	14385748	14385904	-	1	30427671	15524085	15524241	46	156	0	29.48717948717949
1	30427671	14498730	14498776	-	1	30427671	15845858	15845904	46	46	0	100.0
1	30427671	27186932	27187319	-	1	30427671	15906050	15906423	50	387	0	12.919896640826872
1	30427671	12993057	12993540	+	1	30427671	14012872	14013355	46	483	0	9.523809523809524
1	30427671	18792767	18792861	-	1	30427671	22620592	22620686	46	94	0	48.93617021276596
1	30427671	14425559	14425611	+	1	30427671	13920741	13920793	52	52	0	100.0
1	30427671	16361986	16362120	-	1	30427671	16596658	16596782	49	134	0	36.56716417910448
1	30427671	14098017	14098257	-	1	30427671	15754493	15754733	46	240	0	19.166666666666668
1	30427671	13300888	13300954	+	1	30427671	14098128	14098192	47	66	0	71.21212121212122
1	30427671	12097846	12097921	+	1	30427671	21128699	21128775	46	76	0	60.526315789473685
1	30427671	22221816	22222662	-	1	30427671	17118086	17118985	57	899	0	6.340378197997776
1	30427671	15822219	15823055	+	1	30427671	15518541	15519436	57	895	0	6.368715083798883
1	30427671	15035915	15036143	-	1	30427671	14661352	14661581	46	229	0	20.087336244541483
1	30427671	16737838	16738084	+	1	30427671	7725335	7725639	57	304	0	18.75
1	30427671	28720585	28722221	+	1	30427671	7292783	7294528	67	1745	0	3.839541547277937
1	30427671	14498730	14498776	-	1	30427671	15833642	15833688	46	46	0	100.0
1	30427671	10347191	10347380	+	1	30427671	12818353	12818531	49	189	0	25.925925925925924
1	30427671	7166779	7166996	+	1	30427671	28653412	28653612	50	217	0	23.04147465437788
1	30427671	25697722	25698070	-	1	30427671	23940257	23940600	76	424	0	17.92452830188679
1	30427671	14084035	14089518	+	1	30427671	15180447	15185985	57	5538	0	1.029252437703142
1	30427671	10008065	10008132	+	1	30427671	13164721	13164788	46	67	0	68.65671641791045
1	30427671	11050046	11051153	+	1	30427671	9689911	9690959	57	1107	0	5.149051490514905
1	30427671	15906050	15906423	-	1	30427671	27186932	27187319	50	387	0	12.919896640826872
1	30427671	13057723	13057984	-	1	30427671	16596338	16596575	62	290	0	21.379310344827587
1	30427671	19685280	19685447	-	1	30427671	19685280	19685447	46	167	0	27.54491017964072
1	30427671	14342427	14342583	-	1	30427671	15524085	15524241	46	156	0	29.48717948717949
1	30427671	8238987	8239369	-	1	30427671	8238987	8239369	46	382	0	12.041884816753926
1	30427671	17710057	17710583	-	1	30427671	5965667	5966136	57	526	0	10.836501901140684
1	30427671	14498730	14498776	-	1	30427671	15790184	15790230	46	46	0	100.0
1	30427671	8622851	8622984	+	1	30427671	28891474	28891606	46	133	0	34.58646616541353
1	30427671	13402036	13402403	-	1	30427671	15771342	15771713	47	371	0	12.668463611859837
1	30427671	3360569	3360640	-	1	30427671	7717694	7717765	46	71	0	64.7887323943662
1	30427671	24721343	24721481	+	1	30427671	17203736	17203874	46	138	0	33.33333333333333
1	30427671	12993531	12993591	+	1	30427671	18766554	18766614	46	60	0	76.66666666666667
1	30427671	15713453	15714782	-	1	30427671	13793807	13795097	54	1329	0	4.063205417607223
1	30427671	12993521	12993591	+	1	30427671	16400929	16400999	46	70	0	65.71428571428571
1	30427671	14247822	14247881	-	1	30427671	14476685	14476744	49	59	0	83.05084745762711
1	30427671	14348724	14348774	+	1	30427671	14461270	14461320	50	50	0	100.0
1	30427671	15544498	15545953	-	1	30427671	14082972	14084373	57	1456	0	3.9148351648351647
1	30427671	25697319	25697777	-	1	30427671	23940257	23940600	76	482	0	15.767634854771783
1	30427671	14885234	14886829	+	1	30427671	14687121	14688516	95	1596	0	5.952380952380952
1	30427671	17230298	17230442	-	1	30427671	19932887	19933032	46	145	0	31.724137931034484
1	30427671	13652503	13652645	+	1	30427671	14365995	14366125	49	142	0	34.50704225352113
1	30427671	15375270	15375555	-	1	30427671	15207313	15207652	57	340	0	16.76470588235294
1	30427671	25722903	25723055	+	1	30427671	24705421	24705630	57	209	0	27.27272727272727
1	30427671	9084112	9084339	-	1	30427671	9078449	9078766	62	317	0	19.558359621451103
1	30427671	11181077	11181153	+	1	30427671	22781817	22781893	46	76	0	60.526315789473685
1	30427671	15586010	15586760	+	1	30427671	16396182	16396954	51	772	0	6.60621761658031
1	30427671	19944017	19944170	+	1	30427671	9236310	9236520	57	210	0	27.142857142857142
1	30427671	16400929	16400999	+	1	30427671	12993521	12993591	46	70	0	65.71428571428571
1	30427671	8577189	8577750	+	1	30427671	28311700	28312318	57	619	0	9.208400646203554
1	30427671	12993521	12993591	+	1	30427671	2473234	2473303	46	70	0	65.71428571428571
1	30427671	14012872	14013355	+	1	30427671	12993057	12993540	46	483	0	9.523809523809524
1	30427671	14930420	14930466	+	1	30427671	14713711	14713757	46	46	0	100.0
1	30427671	2939431	2939477	-	1	30427671	28519995	28520041	46	46	0	100.0
1	30427671	14482618	14482677	+	1	30427671	14364157	14364216	59	59	0	100.0
1	30427671	15346680	15346823	+	1	30427671	15102895	15103038	57	143	0	39.86013986013986
1	30427671	7242770	7242815	+	1	30427671	5309656	5309701	45	45	0	100.0
1	30427671	14947888	14948162	-	1	30427671	14820021	14820297	46	276	0	16.666666666666664
1	30427671	14705471	14706094	-	1	30427671	14823086	14823780	76	694	0	10.951008645533141
1	30427671	14224768	14225061	+	1	30427671	15524085	15524377	45	293	0	15.358361774744028
1	30427671	18766554	18766614	+	1	30427671	9919268	9919328	45	60	0	75.0
1	30427671	889222	889267	-	1	30427671	1289416	1289461	45	45	0	100.0
1	30427671	15113292	15113338	+	1	30427671	15239613	15239659	46	46	0	100.0
1	30427671	6356673	6356924	+	1	30427671	27800380	27800657	51	277	0	18.4115523465704
1	30427671	19741545	19741664	-	1	30427671	25780114	25780231	46	119	0	38.655462184873954
1	30427671	14954186	14954451	-	1	30427671	14750530	14750795	45	265	0	16.9811320754717
1	30427671	14103032	14103113	+	1	30427671	16524973	16525049	47	81	0	58.0246913580247
1	30427671	9236333	9236805	+	1	30427671	24741444	24741860	57	472	0	12.076271186440678
1	30427671	21918780	21918888	+	1	30427671	21128665	21128775	46	110	0	41.81818181818181
1	30427671	19741545	19741664	-	1	30427671	12240788	12240904	46	119	0	38.655462184873954
1	30427671	14681219	14681367	-	1	30427671	14741214	14741362	58	148	0	39.189189189189186
1	30427671	1289416	1289461	-	1	30427671	889222	889267	45	45	0	100.0
1	30427671	5309656	5309701	+	1	30427671	7242770	7242815	45	45	0	100.0
1	30427671	16110035	16110245	-	1	30427671	15718932	15719141	45	210	0	21.428571428571427
1	30427671	14672733	14672988	-	1	30427671	15010841	15011097	45	256	0	17.578125
1	30427671	11818178	11818367	-	1	30427671	17267643	17267863	57	220	0	25.90909090909091
1	30427671	13400818	13401487	+	1	30427671	15691536	15692148	57	669	0	8.520179372197308
1	30427671	10156308	10156393	-	1	30427671	7255326	7255411	45	85	0	52.94117647058824
1	30427671	21409750	21409795	+	1	30427671	24584781	24584826	45	45	0	100.0
1	30427671	27186874	27187319	+	1	30427671	16930123	16930546	50	445	0	11.235955056179774
1	30427671	13682540	13682791	+	1	30427671	15662936	15663186	45	251	0	17.928286852589643
1	30427671	14719975	14720096	-	1	30427671	14835970	14836091	45	121	0	37.1900826446281
1	30427671	14098181	14098605	+	1	30427671	15848018	15848498	57	480	0	11.875
1	30427671	15747269	15747824	-	1	30427671	14473230	14473776	48	555	0	8.64864864864865
1	30427671	15852621	15852711	-	1	30427671	15594943	15595033	45	90	0	50.0
1	30427671	5863388	5863433	-	1	30427671	2587910	2587955	45	45	0	100.0
1	30427671	13057400	13057503	+	1	30427671	18599966	18600122	57	156	0	36.53846153846153
1	30427671	5863388	5863433	+	1	30427671	25358299	25358344	45	45	0	100.0
1	30427671	15425634	15425958	-	1	30427671	17408117	17408426	49	324	0	15.123456790123457
1	30427671	12328142	12328259	-	1	30427671	4786565	4786682	45	117	0	38.46153846153847
1	30427671	5863388	5863433	-	1	30427671	13313594	13313639	45	45	0	100.0
1	30427671	2460162	2460207	+	1	30427671	13112773	13112818	45	45	0	100.0
1	30427671	13166421	13166484	-	1	30427671	12846450	12846511	46	63	0	73.01587301587301
1	30427671	13922847	13923243	-	1	30427671	13519914	13520370	57	456	0	12.5
1	30427671	17632705	17632949	-	1	30427671	3497820	3498064	45	244	0	18.442622950819672
1	30427671	15176403	15176529	+	1	30427671	15351482	15351608	49	126	0	38.88888888888889
